customer_id,purchase_date,product,price_usd,rating,age_group,gender,region,purchase_channel,review,year,month,month_name,revenue,rating_label,sentiment,sentiment_score
CUST1294,2024-07-26,Beats Studio Buds+,169.99,4,45-54,Non-Binary,Asia Pacific,Online,Absolutely love these headphones! The sound quality is incredible.,2024,7,July,169.99,Positive,Positive,0.6989
CUST1295,2023-08-12,Beats Solo 4,199.99,3,55+,Male,North America,Third-Party Retailer,Decent headphones for the price. Nothing groundbreaking but solid.,2023,8,August,199.99,Neutral,Negative,-0.1695
CUST1296,2023-03-12,Powerbeats Pro,249.99,5,45-54,Male,Asia Pacific,Third-Party Retailer,Absolutely love these headphones! The sound quality is incredible.,2023,3,March,249.99,Positive,Positive,0.6989
CUST1297,2024-01-19,Beats Fit Pro,199.99,5,45-54,Female,Latin America,Third-Party Retailer,Fast charging is a game changer. 10 mins gave me 3 hours of playback.,2024,1,January,199.99,Positive,Neutral,0.0
CUST1298,2024-10-31,Beats Studio Pro,349.99,5,35-44,Male,Europe,Third-Party Retailer,Premium feel and amazing noise cancellation. Worth every penny.,2024,10,October,349.99,Positive,Positive,0.6908
CUST1299,2023-01-04,Beats Studio Buds+,169.99,2,18-24,Female,Latin America,Third-Party Retailer,Noise cancellation is underwhelming compared to competitors.,2023,1,January,169.99,Negative,Neutral,0.0
CUST1300,2023-09-11,Beats Studio Buds+,169.99,4,45-54,Female,Europe,Apple Store,Battery life is outstanding. Wore them all day with no issues.,2023,9,September,169.99,Positive,Positive,0.4215
CUST1301,2023-02-02,Beats Fit Pro,199.99,5,45-54,Non-Binary,North America,In-Store,Best purchase I've made this year. Bass is deep and clear.,2023,2,February,199.99,Positive,Positive,0.7783
CUST1302,2023-02-04,Beats Fit Pro,199.99,2,45-54,Non-Binary,North America,In-Store,Customer support was unhelpful when I had a problem with my order.,2023,2,February,199.99,Negative,Neutral,0.0
CUST1303,2023-08-28,Beats Flex,49.99,1,55+,Male,North America,In-Store,Returned after a week. The bass is too overpowering for my taste.,2023,8,August,49.99,Negative,Neutral,0.0
CUST1304,2024-08-12,Beats Studio Buds+,169.99,5,35-44,Non-Binary,Middle East,Apple Store,Battery life is outstanding. Wore them all day with no issues.,2024,8,August,169.99,Positive,Positive,0.4215
CUST1305,2024-11-07,Beats Fit Pro,199.99,4,55+,Male,Latin America,Apple Store,Premium feel and amazing noise cancellation. Worth every penny.,2024,11,November,199.99,Positive,Positive,0.6908
CUST1306,2023-06-29,Powerbeats Pro,249.99,2,45-54,Non-Binary,Latin America,Online,Customer support was unhelpful when I had a problem with my order.,2023,6,June,249.99,Negative,Neutral,0.0
CUST1307,2024-06-21,Powerbeats Pro,249.99,5,35-44,Non-Binary,Latin America,Third-Party Retailer,Fast charging is a game changer. 10 mins gave me 3 hours of playback.,2024,6,June,249.99,Positive,Neutral,0.0
CUST1308,2024-07-04,Beats Fit Pro,199.99,4,45-54,Male,Europe,Apple Store,Premium feel and amazing noise cancellation. Worth every penny.,2024,7,July,199.99,Positive,Positive,0.6908
CUST1309,2023-03-01,Beats Flex,49.99,3,55+,Female,Latin America,In-Store,Good for everyday use. Not the best for professional audio work.,2023,3,March,49.99,Neutral,Negative,-0.12
CUST1310,2023-12-05,Beats Solo 4,199.99,3,18-24,Female,Asia Pacific,Online,Sound is good but I expected a bit more bass at this price point.,2023,12,December,199.99,Neutral,Positive,0.2382
CUST1311,2023-02-22,Beats Studio Buds+,169.99,5,35-44,Female,Middle East,Online,Battery life is outstanding. Wore them all day with no issues.,2023,2,February,169.99,Positive,Positive,0.4215
CUST1312,2024-11-18,Beats Studio Pro,349.99,3,55+,Male,Latin America,In-Store,Average noise cancellation. Works fine in mild environments.,2024,11,November,349.99,Neutral,Positive,0.2023
CUST1313,2023-08-05,Powerbeats Pro,249.99,4,25-34,Non-Binary,North America,Third-Party Retailer,Absolutely love these headphones! The sound quality is incredible.,2023,8,August,249.99,Positive,Positive,0.6989
CUST1314,2024-02-11,Beats Fit Pro,199.99,5,25-34,Non-Binary,Asia Pacific,Apple Store,Battery life is outstanding. Wore them all day with no issues.,2024,2,February,199.99,Positive,Positive,0.4215
CUST1315,2023-11-12,Beats Solo 4,199.99,4,35-44,Female,Middle East,Third-Party Retailer,Incredible sound stage. Music feels alive with these on.,2023,11,November,199.99,Positive,Positive,0.3818
CUST1316,2024-04-25,Beats Solo 4,199.99,2,35-44,Male,Asia Pacific,Apple Store,Battery drains faster than advertised. Expected better performance.,2024,4,April,199.99,Negative,Positive,0.4404
CUST1317,2023-05-30,Beats Solo 4,199.99,1,18-24,Female,Middle East,Third-Party Retailer,Noise cancellation is underwhelming compared to competitors.,2023,5,May,199.99,Negative,Neutral,0.0
CUST1318,2023-08-24,Powerbeats Pro,249.99,3,45-54,Non-Binary,Europe,Third-Party Retailer,Build quality feels okay. The case could be better designed.,2023,8,August,249.99,Neutral,Positive,0.5859
CUST1319,2023-09-21,Beats Studio Buds+,169.99,5,45-54,Non-Binary,Latin America,Third-Party Retailer,Incredible sound stage. Music feels alive with these on.,2023,9,September,169.99,Positive,Positive,0.3818
CUST1320,2023-06-23,Beats Fit Pro,199.99,5,25-34,Non-Binary,Middle East,Third-Party Retailer,Incredible sound stage. Music feels alive with these on.,2023,6,June,199.99,Positive,Positive,0.3818
CUST1321,2024-06-20,Beats Fit Pro,199.99,5,18-24,Male,North America,Online,Absolutely love these headphones! The sound quality is incredible.,2024,6,June,199.99,Positive,Positive,0.6989
CUST1322,2023-08-25,Beats Solo 4,199.99,3,18-24,Non-Binary,Europe,Online,Comfortable enough but the ear cushions get warm after an hour.,2023,8,August,199.99,Neutral,Positive,0.5423
CUST1323,2023-03-03,Beats Fit Pro,199.99,4,55+,Non-Binary,Middle East,Third-Party Retailer,Incredible sound stage. Music feels alive with these on.,2023,3,March,199.99,Positive,Positive,0.3818
CUST1324,2024-06-28,Beats Flex,49.99,4,55+,Female,North America,Online,Absolutely love these headphones! The sound quality is incredible.,2024,6,June,49.99,Positive,Positive,0.6989
CUST1325,2023-01-18,Beats Studio Buds+,169.99,5,55+,Non-Binary,Latin America,In-Store,The fit is perfect and they're super comfortable for long sessions.,2023,1,January,169.99,Positive,Positive,0.9246
CUST1326,2023-09-04,Beats Studio Pro,349.99,5,25-34,Non-Binary,Middle East,Apple Store,Premium feel and amazing noise cancellation. Worth every penny.,2023,9,September,349.99,Positive,Positive,0.6908
CUST1327,2023-03-22,Powerbeats Pro,249.99,3,35-44,Female,Latin America,In-Store,Good for everyday use. Not the best for professional audio work.,2023,3,March,249.99,Neutral,Negative,-0.12
CUST1328,2023-03-24,Beats Flex,49.99,3,18-24,Male,Latin America,Third-Party Retailer,Comfortable enough but the ear cushions get warm after an hour.,2023,3,March,49.99,Neutral,Positive,0.5423
CUST1329,2024-10-14,Beats Solo 4,199.99,4,18-24,Non-Binary,Europe,Online,Absolutely love these headphones! The sound quality is incredible.,2024,10,October,199.99,Positive,Positive,0.6989
CUST1330,2024-08-02,Beats Solo 4,199.99,5,18-24,Non-Binary,North America,In-Store,Incredible sound stage. Music feels alive with these on.,2024,8,August,199.99,Positive,Positive,0.3818
CUST1331,2023-10-05,Beats Fit Pro,199.99,5,18-24,Male,Asia Pacific,Online,Seamless connection with my iPhone. Switching devices is effortless.,2023,10,October,199.99,Positive,Neutral,0.0
CUST1332,2023-01-17,Beats Fit Pro,199.99,5,25-34,Non-Binary,Europe,Third-Party Retailer,Incredible sound stage. Music feels alive with these on.,2023,1,January,199.99,Positive,Positive,0.3818
CUST1333,2024-08-03,Beats Studio Pro,349.99,4,45-54,Non-Binary,Middle East,Apple Store,Battery life is outstanding. Wore them all day with no issues.,2024,8,August,349.99,Positive,Positive,0.4215
CUST1334,2024-12-06,Beats Solo 4,199.99,5,18-24,Non-Binary,Asia Pacific,Online,Premium feel and amazing noise cancellation. Worth every penny.,2024,12,December,199.99,Positive,Positive,0.6908
CUST1335,2023-12-15,Beats Studio Pro,349.99,4,55+,Non-Binary,Middle East,Third-Party Retailer,Best purchase I've made this year. Bass is deep and clear.,2023,12,December,349.99,Positive,Positive,0.7783
CUST1336,2024-04-06,Powerbeats Pro,249.99,1,45-54,Male,Asia Pacific,Third-Party Retailer,Had connectivity issues from day one. Very frustrating experience.,2024,4,April,249.99,Negative,Negative,-0.4927
CUST1337,2024-11-07,Beats Solo 4,199.99,3,45-54,Male,Middle East,Apple Store,Average noise cancellation. Works fine in mild environments.,2024,11,November,199.99,Neutral,Positive,0.2023
CUST1338,2023-10-02,Beats Fit Pro,199.99,5,25-34,Female,Europe,Third-Party Retailer,Best purchase I've made this year. Bass is deep and clear.,2023,10,October,199.99,Positive,Positive,0.7783
CUST1339,2023-01-06,Powerbeats Pro,249.99,4,35-44,Female,Asia Pacific,Apple Store,Best purchase I've made this year. Bass is deep and clear.,2023,1,January,249.99,Positive,Positive,0.7783
CUST1340,2024-03-17,Beats Studio Pro,349.99,3,45-54,Non-Binary,Middle East,Third-Party Retailer,Sound is good but I expected a bit more bass at this price point.,2024,3,March,349.99,Neutral,Positive,0.2382
CUST1341,2024-07-21,Beats Studio Pro,349.99,1,18-24,Non-Binary,Middle East,Apple Store,Had connectivity issues from day one. Very frustrating experience.,2024,7,July,349.99,Negative,Negative,-0.4927
CUST1342,2024-02-02,Beats Solo 4,199.99,1,18-24,Non-Binary,Middle East,In-Store,Returned after a week. The bass is too overpowering for my taste.,2024,2,February,199.99,Negative,Neutral,0.0
CUST1343,2023-06-23,Beats Studio Buds+,169.99,4,25-34,Female,Asia Pacific,Apple Store,Fast charging is a game changer. 10 mins gave me 3 hours of playback.,2023,6,June,169.99,Positive,Neutral,0.0
CUST1344,2024-03-21,Beats Solo 4,199.99,3,35-44,Female,Asia Pacific,Third-Party Retailer,Sound is good but I expected a bit more bass at this price point.,2024,3,March,199.99,Neutral,Positive,0.2382
CUST1345,2024-10-02,Beats Studio Pro,349.99,4,45-54,Non-Binary,Middle East,In-Store,Battery life is outstanding. Wore them all day with no issues.,2024,10,October,349.99,Positive,Positive,0.4215
CUST1346,2023-01-07,Beats Solo 4,199.99,2,45-54,Female,Middle East,Third-Party Retailer,Had connectivity issues from day one. Very frustrating experience.,2023,1,January,199.99,Negative,Negative,-0.4927
CUST1347,2024-10-28,Powerbeats Pro,249.99,4,55+,Male,Asia Pacific,Apple Store,Fast charging is a game changer. 10 mins gave me 3 hours of playback.,2024,10,October,249.99,Positive,Neutral,0.0
CUST1348,2024-05-05,Beats Studio Buds+,169.99,5,35-44,Male,Latin America,Apple Store,Battery life is outstanding. Wore them all day with no issues.,2024,5,May,169.99,Positive,Positive,0.4215
CUST1349,2024-08-12,Powerbeats Pro,249.99,5,25-34,Female,Latin America,Apple Store,Seamless connection with my iPhone. Switching devices is effortless.,2024,8,August,249.99,Positive,Neutral,0.0
CUST1350,2024-08-29,Beats Solo 4,199.99,4,55+,Male,Middle East,Online,Battery life is outstanding. Wore them all day with no issues.,2024,8,August,199.99,Positive,Positive,0.4215
CUST1351,2024-03-24,Beats Flex,49.99,4,35-44,Non-Binary,North America,Third-Party Retailer,Battery life is outstanding. Wore them all day with no issues.,2024,3,March,49.99,Positive,Positive,0.4215
CUST1352,2023-09-05,Beats Flex,49.99,4,35-44,Non-Binary,Europe,Third-Party Retailer,The fit is perfect and they're super comfortable for long sessions.,2023,9,September,49.99,Positive,Positive,0.9246
CUST1353,2024-05-05,Beats Solo 4,199.99,2,55+,Female,Middle East,Third-Party Retailer,Customer support was unhelpful when I had a problem with my order.,2024,5,May,199.99,Negative,Neutral,0.0
CUST1354,2024-12-19,Beats Studio Buds+,169.99,1,55+,Non-Binary,North America,Online,Had connectivity issues from day one. Very frustrating experience.,2024,12,December,169.99,Negative,Negative,-0.4927
CUST1355,2023-06-20,Beats Fit Pro,199.99,5,55+,Male,Middle East,Third-Party Retailer,Incredible sound stage. Music feels alive with these on.,2023,6,June,199.99,Positive,Positive,0.3818
CUST1356,2023-04-19,Powerbeats Pro,249.99,5,18-24,Male,Asia Pacific,In-Store,Fast charging is a game changer. 10 mins gave me 3 hours of playback.,2023,4,April,249.99,Positive,Neutral,0.0
CUST1357,2024-04-01,Beats Studio Buds+,169.99,5,35-44,Female,Latin America,In-Store,Battery life is outstanding. Wore them all day with no issues.,2024,4,April,169.99,Positive,Positive,0.4215
CUST1358,2023-04-18,Powerbeats Pro,249.99,5,35-44,Female,North America,Online,Seamless connection with my iPhone. Switching devices is effortless.,2023,4,April,249.99,Positive,Neutral,0.0
CUST1359,2023-12-18,Beats Flex,49.99,3,45-54,Male,Middle East,Third-Party Retailer,Build quality feels okay. The case could be better designed.,2023,12,December,49.99,Neutral,Positive,0.5859
CUST1360,2024-12-14,Powerbeats Pro,249.99,4,45-54,Female,North America,Apple Store,Seamless connection with my iPhone. Switching devices is effortless.,2024,12,December,249.99,Positive,Neutral,0.0
CUST1361,2023-01-24,Beats Studio Pro,349.99,5,35-44,Non-Binary,North America,In-Store,Best purchase I've made this year. Bass is deep and clear.,2023,1,January,349.99,Positive,Positive,0.7783
CUST1362,2024-07-19,Beats Flex,49.99,3,25-34,Female,Middle East,Third-Party Retailer,Sound is good but I expected a bit more bass at this price point.,2024,7,July,49.99,Neutral,Positive,0.2382
CUST1363,2024-10-06,Beats Solo 4,199.99,3,25-34,Male,Latin America,Third-Party Retailer,Good for everyday use. Not the best for professional audio work.,2024,10,October,199.99,Neutral,Negative,-0.12
CUST1364,2024-04-05,Beats Studio Pro,349.99,5,55+,Female,Latin America,Online,Battery life is outstanding. Wore them all day with no issues.,2024,4,April,349.99,Positive,Positive,0.4215
CUST1365,2024-12-21,Beats Flex,49.99,3,18-24,Non-Binary,North America,In-Store,Build quality feels okay. The case could be better designed.,2024,12,December,49.99,Neutral,Positive,0.5859
CUST1366,2023-04-27,Powerbeats Pro,249.99,4,35-44,Non-Binary,Latin America,Apple Store,Seamless connection with my iPhone. Switching devices is effortless.,2023,4,April,249.99,Positive,Neutral,0.0
CUST1367,2024-08-24,Beats Studio Buds+,169.99,4,18-24,Female,Asia Pacific,Third-Party Retailer,Fast charging is a game changer. 10 mins gave me 3 hours of playback.,2024,8,August,169.99,Positive,Neutral,0.0
CUST1368,2024-12-23,Beats Studio Buds+,169.99,3,35-44,Non-Binary,Middle East,Online,Comfortable enough but the ear cushions get warm after an hour.,2024,12,December,169.99,Neutral,Positive,0.5423
CUST1369,2023-09-02,Beats Flex,49.99,3,35-44,Male,Europe,Apple Store,Decent headphones for the price. Nothing groundbreaking but solid.,2023,9,September,49.99,Neutral,Negative,-0.1695
CUST1370,2024-03-04,Beats Flex,49.99,3,55+,Male,Middle East,Third-Party Retailer,Good for everyday use. Not the best for professional audio work.,2024,3,March,49.99,Neutral,Negative,-0.12
CUST1371,2024-07-04,Beats Solo 4,199.99,3,25-34,Non-Binary,Europe,Third-Party Retailer,Comfortable enough but the ear cushions get warm after an hour.,2024,7,July,199.99,Neutral,Positive,0.5423
CUST1372,2024-04-06,Powerbeats Pro,249.99,3,55+,Male,Asia Pacific,Online,Build quality feels okay. The case could be better designed.,2024,4,April,249.99,Neutral,Positive,0.5859
CUST1373,2024-07-29,Beats Solo 4,199.99,3,55+,Non-Binary,Latin America,Third-Party Retailer,Good for everyday use. Not the best for professional audio work.,2024,7,July,199.99,Neutral,Negative,-0.12
CUST1374,2024-05-15,Beats Flex,49.99,4,25-34,Male,Middle East,Online,Seamless connection with my iPhone. Switching devices is effortless.,2024,5,May,49.99,Positive,Neutral,0.0
CUST1375,2023-08-19,Beats Fit Pro,199.99,4,55+,Female,Europe,Third-Party Retailer,The fit is perfect and they're super comfortable for long sessions.,2023,8,August,199.99,Positive,Positive,0.9246
CUST1376,2024-07-16,Beats Studio Buds+,169.99,5,55+,Male,Middle East,Online,Seamless connection with my iPhone. Switching devices is effortless.,2024,7,July,169.99,Positive,Neutral,0.0
CUST1377,2024-07-09,Powerbeats Pro,249.99,5,18-24,Non-Binary,Latin America,In-Store,Incredible sound stage. Music feels alive with these on.,2024,7,July,249.99,Positive,Positive,0.3818
CUST1378,2023-09-11,Beats Solo 4,199.99,2,35-44,Male,Latin America,Apple Store,Battery drains faster than advertised. Expected better performance.,2023,9,September,199.99,Negative,Positive,0.4404
CUST1379,2024-03-25,Powerbeats Pro,249.99,5,18-24,Male,Europe,Apple Store,Best purchase I've made this year. Bass is deep and clear.,2024,3,March,249.99,Positive,Positive,0.7783
CUST1380,2023-06-19,Beats Flex,49.99,4,55+,Male,Europe,In-Store,Fast charging is a game changer. 10 mins gave me 3 hours of playback.,2023,6,June,49.99,Positive,Neutral,0.0
CUST1381,2024-09-03,Beats Studio Pro,349.99,4,55+,Male,Asia Pacific,Apple Store,The fit is perfect and they're super comfortable for long sessions.,2024,9,September,349.99,Positive,Positive,0.9246
CUST1382,2023-05-19,Powerbeats Pro,249.99,4,45-54,Male,Asia Pacific,In-Store,Best purchase I've made this year. Bass is deep and clear.,2023,5,May,249.99,Positive,Positive,0.7783
CUST1383,2023-05-30,Beats Flex,49.99,5,35-44,Male,Latin America,Third-Party Retailer,Battery life is outstanding. Wore them all day with no issues.,2023,5,May,49.99,Positive,Positive,0.4215
CUST1384,2024-10-04,Beats Fit Pro,199.99,4,45-54,Female,Latin America,Online,The fit is perfect and they're super comfortable for long sessions.,2024,10,October,199.99,Positive,Positive,0.9246
CUST1385,2024-02-17,Beats Flex,49.99,5,55+,Non-Binary,Asia Pacific,Apple Store,Best purchase I've made this year. Bass is deep and clear.,2024,2,February,49.99,Positive,Positive,0.7783
CUST1386,2024-08-18,Beats Solo 4,199.99,5,18-24,Non-Binary,North America,Third-Party Retailer,Incredible sound stage. Music feels alive with these on.,2024,8,August,199.99,Positive,Positive,0.3818
CUST1387,2023-03-06,Beats Flex,49.99,5,55+,Female,Europe,Third-Party Retailer,Incredible sound stage. Music feels alive with these on.,2023,3,March,49.99,Positive,Positive,0.3818
CUST1388,2023-10-18,Beats Fit Pro,199.99,4,35-44,Non-Binary,Middle East,In-Store,Incredible sound stage. Music feels alive with these on.,2023,10,October,199.99,Positive,Positive,0.3818
CUST1389,2024-11-29,Beats Studio Buds+,169.99,5,18-24,Male,North America,Third-Party Retailer,Incredible sound stage. Music feels alive with these on.,2024,11,November,169.99,Positive,Positive,0.3818
CUST1390,2024-03-27,Beats Studio Pro,349.99,2,45-54,Male,Latin America,In-Store,Noise cancellation is underwhelming compared to competitors.,2024,3,March,349.99,Negative,Neutral,0.0
CUST1391,2023-06-12,Beats Flex,49.99,5,35-44,Male,Asia Pacific,Apple Store,The fit is perfect and they're super comfortable for long sessions.,2023,6,June,49.99,Positive,Positive,0.9246
CUST1392,2023-02-23,Beats Studio Pro,349.99,4,45-54,Non-Binary,Asia Pacific,In-Store,Premium feel and amazing noise cancellation. Worth every penny.,2023,2,February,349.99,Positive,Positive,0.6908
CUST1393,2023-01-02,Beats Solo 4,199.99,5,25-34,Female,North America,In-Store,Best purchase I've made this year. Bass is deep and clear.,2023,1,January,199.99,Positive,Positive,0.7783
CUST1394,2024-03-31,Beats Studio Buds+,169.99,3,18-24,Male,Asia Pacific,Online,Comfortable enough but the ear cushions get warm after an hour.,2024,3,March,169.99,Neutral,Positive,0.5423
CUST1395,2023-03-14,Beats Solo 4,199.99,5,25-34,Female,North America,Online,Seamless connection with my iPhone. Switching devices is effortless.,2023,3,March,199.99,Positive,Neutral,0.0
CUST1396,2023-05-21,Beats Studio Pro,349.99,4,45-54,Male,Europe,Online,The fit is perfect and they're super comfortable for long sessions.,2023,5,May,349.99,Positive,Positive,0.9246
CUST1397,2024-03-26,Beats Studio Buds+,169.99,4,35-44,Non-Binary,Europe,In-Store,Premium feel and amazing noise cancellation. Worth every penny.,2024,3,March,169.99,Positive,Positive,0.6908
CUST1398,2023-08-11,Beats Solo 4,199.99,4,18-24,Male,Europe,Online,Seamless connection with my iPhone. Switching devices is effortless.,2023,8,August,199.99,Positive,Neutral,0.0
CUST1399,2024-03-15,Beats Studio Buds+,169.99,5,35-44,Male,Europe,Apple Store,Incredible sound stage. Music feels alive with these on.,2024,3,March,169.99,Positive,Positive,0.3818
CUST1400,2024-09-07,Beats Flex,49.99,2,55+,Non-Binary,Middle East,Apple Store,Customer support was unhelpful when I had a problem with my order.,2024,9,September,49.99,Negative,Neutral,0.0
CUST1401,2023-11-05,Beats Flex,49.99,1,25-34,Non-Binary,Middle East,In-Store,Battery drains faster than advertised. Expected better performance.,2023,11,November,49.99,Negative,Positive,0.4404
CUST1402,2023-09-03,Beats Flex,49.99,4,45-54,Female,North America,In-Store,Absolutely love these headphones! The sound quality is incredible.,2023,9,September,49.99,Positive,Positive,0.6989
CUST1403,2024-06-24,Beats Solo 4,199.99,5,18-24,Female,Asia Pacific,In-Store,Best purchase I've made this year. Bass is deep and clear.,2024,6,June,199.99,Positive,Positive,0.7783
CUST1404,2024-01-10,Beats Solo 4,199.99,5,55+,Non-Binary,Europe,Third-Party Retailer,Fast charging is a game changer. 10 mins gave me 3 hours of playback.,2024,1,January,199.99,Positive,Neutral,0.0
CUST1405,2023-01-15,Beats Studio Pro,349.99,1,35-44,Male,North America,Online,Disappointed with the build quality. Feels cheap for the price.,2023,1,January,349.99,Negative,Negative,-0.4767
CUST1406,2024-03-09,Beats Solo 4,199.99,4,45-54,Male,Middle East,In-Store,Fast charging is a game changer. 10 mins gave me 3 hours of playback.,2024,3,March,199.99,Positive,Neutral,0.0
CUST1407,2024-06-07,Powerbeats Pro,249.99,2,25-34,Male,Middle East,Apple Store,Disappointed with the build quality. Feels cheap for the price.,2024,6,June,249.99,Negative,Negative,-0.4767
CUST1408,2023-11-14,Beats Solo 4,199.99,4,45-54,Non-Binary,Europe,Online,Best purchase I've made this year. Bass is deep and clear.,2023,11,November,199.99,Positive,Positive,0.7783
CUST1409,2023-04-29,Beats Fit Pro,199.99,2,45-54,Non-Binary,Middle East,Online,Returned after a week. The bass is too overpowering for my taste.,2023,4,April,199.99,Negative,Neutral,0.0
CUST1410,2023-05-03,Powerbeats Pro,249.99,5,18-24,Non-Binary,Europe,Online,Premium feel and amazing noise cancellation. Worth every penny.,2023,5,May,249.99,Positive,Positive,0.6908
CUST1411,2024-06-19,Beats Fit Pro,199.99,4,55+,Non-Binary,Asia Pacific,In-Store,Incredible sound stage. Music feels alive with these on.,2024,6,June,199.99,Positive,Positive,0.3818
CUST1412,2023-05-01,Powerbeats Pro,249.99,2,18-24,Female,Latin America,Apple Store,Had connectivity issues from day one. Very frustrating experience.,2023,5,May,249.99,Negative,Negative,-0.4927
CUST1413,2024-08-13,Beats Studio Buds+,169.99,2,18-24,Female,Latin America,Apple Store,Battery drains faster than advertised. Expected better performance.,2024,8,August,169.99,Negative,Positive,0.4404
CUST1414,2024-01-12,Beats Studio Pro,349.99,4,25-34,Female,North America,Online,Premium feel and amazing noise cancellation. Worth every penny.,2024,1,January,349.99,Positive,Positive,0.6908
CUST1415,2023-02-15,Beats Fit Pro,199.99,5,18-24,Male,North America,Third-Party Retailer,Absolutely love these headphones! The sound quality is incredible.,2023,2,February,199.99,Positive,Positive,0.6989
CUST1416,2023-07-03,Powerbeats Pro,249.99,4,18-24,Non-Binary,Latin America,In-Store,Premium feel and amazing noise cancellation. Worth every penny.,2023,7,July,249.99,Positive,Positive,0.6908
CUST1417,2023-11-24,Powerbeats Pro,249.99,3,35-44,Male,Middle East,Apple Store,Comfortable enough but the ear cushions get warm after an hour.,2023,11,November,249.99,Neutral,Positive,0.5423
CUST1418,2023-07-03,Beats Studio Pro,349.99,4,25-34,Non-Binary,North America,Third-Party Retailer,Absolutely love these headphones! The sound quality is incredible.,2023,7,July,349.99,Positive,Positive,0.6989
CUST1419,2023-11-15,Beats Studio Pro,349.99,5,35-44,Male,Middle East,Third-Party Retailer,The fit is perfect and they're super comfortable for long sessions.,2023,11,November,349.99,Positive,Positive,0.9246
CUST1420,2024-07-31,Beats Studio Pro,349.99,4,35-44,Non-Binary,Middle East,In-Store,The fit is perfect and they're super comfortable for long sessions.,2024,7,July,349.99,Positive,Positive,0.9246
CUST1421,2023-07-20,Beats Solo 4,199.99,4,55+,Male,Europe,Online,Seamless connection with my iPhone. Switching devices is effortless.,2023,7,July,199.99,Positive,Neutral,0.0
CUST1422,2023-12-21,Beats Solo 4,199.99,1,18-24,Female,North America,Third-Party Retailer,Customer support was unhelpful when I had a problem with my order.,2023,12,December,199.99,Negative,Neutral,0.0
CUST1423,2023-07-30,Beats Flex,49.99,5,55+,Male,Latin America,Third-Party Retailer,Best purchase I've made this year. Bass is deep and clear.,2023,7,July,49.99,Positive,Positive,0.7783
CUST1424,2024-12-29,Beats Studio Pro,349.99,5,35-44,Male,North America,In-Store,Premium feel and amazing noise cancellation. Worth every penny.,2024,12,December,349.99,Positive,Positive,0.6908
CUST1425,2024-04-14,Beats Studio Buds+,169.99,4,18-24,Non-Binary,North America,In-Store,Incredible sound stage. Music feels alive with these on.,2024,4,April,169.99,Positive,Positive,0.3818
CUST1426,2024-08-29,Beats Flex,49.99,5,55+,Male,Latin America,In-Store,Best purchase I've made this year. Bass is deep and clear.,2024,8,August,49.99,Positive,Positive,0.7783
CUST1427,2024-02-07,Beats Fit Pro,199.99,4,35-44,Female,Latin America,Apple Store,Incredible sound stage. Music feels alive with these on.,2024,2,February,199.99,Positive,Positive,0.3818
CUST1428,2023-05-20,Beats Fit Pro,199.99,2,55+,Male,Europe,Online,Noise cancellation is underwhelming compared to competitors.,2023,5,May,199.99,Negative,Neutral,0.0
CUST1429,2024-02-21,Beats Fit Pro,199.99,4,18-24,Non-Binary,Asia Pacific,In-Store,Incredible sound stage. Music feels alive with these on.,2024,2,February,199.99,Positive,Positive,0.3818
CUST1430,2023-05-03,Beats Solo 4,199.99,4,18-24,Male,Asia Pacific,Online,The fit is perfect and they're super comfortable for long sessions.,2023,5,May,199.99,Positive,Positive,0.9246
CUST1431,2023-06-01,Beats Fit Pro,199.99,5,18-24,Non-Binary,Europe,Apple Store,Incredible sound stage. Music feels alive with these on.,2023,6,June,199.99,Positive,Positive,0.3818
CUST1432,2023-09-24,Beats Solo 4,199.99,4,25-34,Male,Latin America,Third-Party Retailer,The fit is perfect and they're super comfortable for long sessions.,2023,9,September,199.99,Positive,Positive,0.9246
CUST1433,2023-04-07,Beats Studio Buds+,169.99,5,45-54,Male,Europe,Online,Battery life is outstanding. Wore them all day with no issues.,2023,4,April,169.99,Positive,Positive,0.4215
CUST1434,2023-05-14,Beats Studio Pro,349.99,2,25-34,Female,Asia Pacific,Online,Noise cancellation is underwhelming compared to competitors.,2023,5,May,349.99,Negative,Neutral,0.0
CUST1435,2023-01-23,Beats Studio Buds+,169.99,4,18-24,Male,Latin America,In-Store,Best purchase I've made this year. Bass is deep and clear.,2023,1,January,169.99,Positive,Positive,0.7783
CUST1436,2023-05-06,Beats Studio Pro,349.99,5,18-24,Female,North America,In-Store,Incredible sound stage. Music feels alive with these on.,2023,5,May,349.99,Positive,Positive,0.3818
CUST1437,2024-05-23,Beats Studio Buds+,169.99,4,18-24,Female,Latin America,In-Store,Fast charging is a game changer. 10 mins gave me 3 hours of playback.,2024,5,May,169.99,Positive,Neutral,0.0
CUST1438,2023-10-09,Powerbeats Pro,249.99,3,35-44,Female,Europe,Online,Sound is good but I expected a bit more bass at this price point.,2023,10,October,249.99,Neutral,Positive,0.2382
CUST1439,2024-10-24,Beats Studio Buds+,169.99,4,35-44,Female,Latin America,Third-Party Retailer,Battery life is outstanding. Wore them all day with no issues.,2024,10,October,169.99,Positive,Positive,0.4215
CUST1440,2023-05-21,Beats Studio Pro,349.99,2,45-54,Male,Middle East,In-Store,Returned after a week. The bass is too overpowering for my taste.,2023,5,May,349.99,Negative,Neutral,0.0
